customer_id,age,gender,city,education,tenure_months,contract_type,payment_method,monthly_charges,total_charges,num_products,has_credit_card,is_active_member,estimated_salary,churned
14355,32.0,Female,Delhi,High School,66,One year,Credit card,52.12,3486.3,2,0,0,37088.33,0
14356,53.0,Male,Bengaluru,Bachelors,29,Month-to-month,Electronic check,27.53,879.01,1,0,1,76694.62,0
14357,37.0,Female,Chennai,Bachelors,46,Month-to-month,Electronic check,58.09,2723.87,2,1,0,75858.9,0
14358,,Male,Delhi,,15,Month-to-month,Credit card,54.38,792.68,1,1,0,50446.83,0
14359,67.0,Male,Chennai,Bachelors,33,Month-to-month,Bank transfer,35.85,1065.65,3,1,0,40223.19,0
14360,47.0,Male,Mumbai,High School,54,Two year,Bank transfer,82.09,4371.41,2,1,0,64447.47,0
14361,46.0,Male,Chennai,Masters,48,One year,Electronic check,417.66,4500.15,1,1,0,84364.44,0
14362,37.0,Female,Delhi,Bachelors,8,Month-to-month,Bank transfer,64.4,510.11,2,1,0,79166.4,0
14363,34.0,Male,Bengaluru,,64,Month-to-month,Bank transfer,58.28,3708.93,2,1,0,50621.59,0
14364,18.0,Male,Bengaluru,Bachelors,67,One year,Electronic check,74.57,4871.41,1,1,1,73012.35,0
14365,55.0,Female,Mumbai,,34,Month-to-month,Electronic check,64.57,2194.72,1,0,0,89516.78,0
14366,48.0,Male,Mumbai,Bachelors,24,One year,Electronic check,41.19,934.47,2,1,1,44201.35,0
14367,40.0,Male,Hyderabad,High School,38,One year,Credit card,50.64,1888.1,2,0,1,71389.42,0
14368,40.0,Male,Chennai,Masters,58,One year,Credit card,58.48,3434.35,1,0,1,99472.1,0
14369,52.0,Male,Mumbai,Masters,33,One year,Electronic check,70.46,2273.72,3,1,0,41951.49,0
14370,22.0,Male,Hyderabad,Masters,2,One year,Credit card,65.21,83.74,4,0,0,95421.58,0
14371,34.0,Female,Delhi,Bachelors,5,One year,Bank transfer,69.63,357.43,2,1,1,105622.12,0
14372,27.0,Male,Bengaluru,High School,59,Two year,Credit card,31.45,,3,0,0,65111.48,0
14373,65.0,Male,Bengaluru,Bachelors,57,One year,Mailed check,79.63,4518.77,1,1,1,62453.81,0
14374,53.0,Female,Hyderabad,Bachelors,56,Month-to-month,Electronic check,65.08,,3,1,1,92728.08,0
14375,18.0,Male,Bengaluru,Bachelors,9,Two year,Credit card,121.16,1026.51,3,1,0,65905.13,0
14376,22.0,Male,Mumbai,Bachelors,12,Two year,Credit card,56.47,604.94,2,1,0,18231.21,0
14377,40.0,Male,Delhi,Bachelors,28,Month-to-month,Mailed check,72.12,1942.4,1,1,1,67826.52,0
14378,36.0,Male,Delhi,Bachelors,16,Two year,Mailed check,127.24,,1,1,1,80348.89,0
14379,25.0,Female,Bengaluru,Bachelors,28,Two year,Credit card,69.27,1956.39,1,1,1,86281.84,0
14380,67.0,Male,Mumbai,High School,40,Month-to-month,Electronic check,63.51,2491.51,2,0,1,50626.16,0
14381,46.0,Male,Delhi,Bachelors,20,Month-to-month,Credit card,43.29,795.29,1,1,1,64064.38,0
14382,48.0,Male,Mumbai,Bachelors,9,Month-to-month,Credit card,98.62,906.57,2,0,0,91491.96,0
14383,33.0,Female,Delhi,Bachelors,29,One year,Electronic check,39.5,1186.7,2,1,1,68680.03,0
14384,51.0,Male,Bengaluru,High School,52,Two year,Electronic check,74.4,3921.34,1,0,0,36367.76,0
14385,37.0,Male,Pune,Masters,45,Month-to-month,Electronic check,54.58,2499.86,1,1,1,97228.04,0
14386,38.0,Male,Mumbai,Masters,23,One year,Credit card,60.83,1353.18,2,1,0,65289.56,0
14387,50.0,Male,Mumbai,High School,22,One year,Credit card,33.67,754.54,1,1,1,94006.81,0
14388,21.0,Male,Delhi,Masters,42,One year,Mailed check,94.55,3995.94,3,1,1,,0
14389,63.0,Male,Bengaluru,Masters,12,One year,Credit card,58.89,682.94,3,1,0,67338.29,1
14390,44.0,Male,Bengaluru,Masters,60,One year,Credit card,38.27,2304.44,1,1,1,81214.19,0
14391,,Female,Delhi,Masters,63,Month-to-month,Credit card,92.56,5768.7,2,0,1,68082.81,0
14392,28.0,Female,Mumbai,Bachelors,1,Month-to-month,Mailed check,53.91,22.53,2,1,1,43973.86,0
14393,30.0,Male,Pune,High School,70,Month-to-month,Credit card,72.36,5083.79,3,0,0,17490.33,1
14394,27.0,Female,Bengaluru,High School,1,Month-to-month,Electronic check,83.51,158.89,2,1,1,103511.83,0
14395,45.0,Male,Chennai,High School,33,One year,Electronic check,75.43,,4,0,1,75456.84,0
14396,43.0,Female,Delhi,Bachelors,48,Two year,Bank transfer,16.67,833.2,1,0,0,95669.62,0
14397,36.0,Female,Chennai,High School,23,Month-to-month,Electronic check,80.3,,1,1,1,90430.72,1
14398,29.0,Female,Chennai,High School,14,One year,Electronic check,62.79,875.3,2,1,0,83130.63,1
14399,26.0,Male,Mumbai,Bachelors,3,Month-to-month,Electronic check,57.76,100.9,2,0,1,62930.58,0
14400,41.0,Female,Mumbai,Bachelors,53,Month-to-month,Mailed check,62.6,3276.02,4,0,1,80774.87,0
14401,36.0,Female,Mumbai,High School,2,Month-to-month,Mailed check,29.58,19.02,1,0,0,101515.81,0
14402,33.0,Female,Chennai,Bachelors,35,Month-to-month,Credit card,69.23,2451.79,1,1,0,71826.24,0
14403,62.0,Female,Delhi,Bachelors,28,Two year,Mailed check,34.98,1026.69,2,1,0,,0
14404,41.0,Male,Delhi,Bachelors,70,Month-to-month,Mailed check,58.71,4146.53,3,0,1,37012.72,0
14405,59.0,Male,Bengaluru,Bachelors,67,Month-to-month,Credit card,68.44,4644.61,2,0,0,34648.01,0
14406,35.0,Male,Hyderabad,Masters,59,Month-to-month,Credit card,88.63,5232.78,1,0,1,91737.65,0
14407,45.0,Male,Delhi,High School,53,Two year,Electronic check,46.97,2440.26,3,1,1,51987.66,0
14408,41.0,Male,Delhi,Bachelors,39,Month-to-month,Bank transfer,96.93,3777.77,2,1,0,114953.41,0
14409,20.0,Male,Delhi,,25,Two year,Credit card,85.83,2109.51,3,0,1,99421.51,0
14410,61.0,Male,Mumbai,Masters,12,One year,Credit card,55.55,699.49,2,1,1,104926.57,0
14411,40.0,Male,Mumbai,High School,70,Month-to-month,Electronic check,40.61,2824.75,1,0,0,,0
14412,52.0,Male,Chennai,PhD,28,Month-to-month,Bank transfer,33.24,925.79,3,1,1,49725.16,0
14413,,Female,Pune,High School,31,One year,Bank transfer,70.98,2235.06,1,1,1,33494.48,0
14414,40.0,Male,Chennai,Bachelors,10,Two year,Electronic check,48.78,450.75,4,1,0,102896.48,0
14415,31.0,Female,Delhi,Bachelors,20,Month-to-month,Bank transfer,91.39,1876.0,1,0,1,37009.5,0
14416,58.0,Male,Mumbai,Bachelors,46,Month-to-month,Electronic check,50.05,2234.92,2,1,1,104867.49,0
14417,46.0,Male,Bengaluru,Masters,31,Month-to-month,Electronic check,45.19,1416.22,1,1,1,84731.52,1
14418,47.0,Male,Mumbai,Bachelors,42,Two year,Electronic check,70.14,2941.34,1,1,0,68322.44,0
14419,,Male,Pune,Bachelors,15,One year,Electronic check,49.91,790.02,4,1,1,79725.05,0
14420,57.0,Female,Hyderabad,Masters,5,Month-to-month,Electronic check,65.19,257.23,1,1,0,80236.4,0
14421,52.0,Male,Pune,High School,64,Month-to-month,Credit card,86.69,5471.62,1,1,1,65546.97,0
14422,24.0,Male,Chennai,Bachelors,31,Month-to-month,Electronic check,67.58,2132.48,3,1,0,101365.12,0
14423,33.0,Female,Delhi,Bachelors,26,Two year,Electronic check,67.66,1739.61,1,0,1,100610.82,0
14424,29.0,Female,Delhi,Masters,20,Month-to-month,Bank transfer,69.51,1385.66,2,1,1,73424.5,0
14425,51.0,Female,Chennai,Masters,48,Month-to-month,Bank transfer,27.75,1299.01,4,0,0,56800.12,0
14426,44.0,Male,Bengaluru,Bachelors,41,One year,Bank transfer,73.62,3064.06,1,1,0,98730.99,0
14427,24.0,Female,Chennai,High School,28,Month-to-month,Credit card,68.52,1933.52,1,1,1,25503.67,0
14428,40.0,Male,Delhi,Masters,67,One year,Bank transfer,84.64,5682.91,2,1,0,79765.64,0
14429,23.0,Male,Bengaluru,Masters,65,Month-to-month,Bank transfer,78.33,5032.97,2,1,0,86270.65,0
14430,41.0,Female,Delhi,High School,14,One year,Mailed check,60.56,872.92,1,0,1,51776.26,0
14431,20.0,Female,Mumbai,High School,46,One year,Bank transfer,87.71,3985.05,1,1,1,91423.28,0
14432,49.0,Female,Bengaluru,High School,70,Month-to-month,Credit card,58.56,4066.27,1,1,0,69419.51,0
14433,47.0,Female,Mumbai,High School,35,Two year,Mailed check,70.44,2397.13,1,1,1,57994.6,0
14434,67.0,Female,Delhi,High School,2,Two year,Electronic check,58.15,108.47,1,1,0,91190.91,1
14435,53.0,Male,Bengaluru,Bachelors,9,Month-to-month,Mailed check,75.16,729.66,3,1,1,46114.94,0
14436,37.0,Female,Mumbai,High School,48,One year,Mailed check,56.72,2733.89,1,1,1,89122.25,0
14437,53.0,Female,Hyderabad,Masters,65,One year,Electronic check,101.25,6559.16,1,0,0,26388.38,0
14438,24.0,Male,Mumbai,Bachelors,9,Month-to-month,Bank transfer,109.38,989.88,3,1,1,76285.5,0
14439,29.0,Male,Hyderabad,Bachelors,39,Month-to-month,Credit card,84.23,,1,1,1,70964.57,0
14440,46.0,Female,Mumbai,High School,36,Month-to-month,Electronic check,98.91,3564.06,3,1,1,58126.69,0
14441,18.0,Male,Hyderabad,High School,20,Month-to-month,Mailed check,31.14,631.67,3,1,1,78571.75,0
14442,,Female,Delhi,High School,46,One year,Electronic check,33.73,1499.58,1,0,0,68249.46,0
14443,29.0,Female,Chennai,Bachelors,64,Two year,Bank transfer,57.93,3712.85,1,1,1,93203.3,0
14444,43.0,Female,Bengaluru,Bachelors,17,Month-to-month,Electronic check,65.91,1032.71,1,1,1,82323.32,0
14445,28.0,Male,Delhi,Bachelors,3,One year,Credit card,60.64,210.7,1,1,1,79959.27,0
14446,48.0,Female,Hyderabad,Bachelors,26,Month-to-month,Electronic check,28.87,695.48,1,0,1,76420.95,0
14447,42.0,Female,Delhi,,22,Month-to-month,Credit card,90.34,2046.36,1,1,1,59612.34,0
14448,60.0,Male,Delhi,Masters,53,Month-to-month,Electronic check,112.39,5834.41,1,1,0,63360.32,1
14449,42.0,Male,Delhi,,39,Month-to-month,Credit card,93.18,3717.74,2,1,1,75460.75,0
14450,32.0,Female,Hyderabad,High School,1,Two year,Electronic check,88.88,6.92,1,0,0,66186.09,0
14451,39.0,Male,Bengaluru,Bachelors,24,Month-to-month,Credit card,69.97,1619.28,1,0,0,94451.96,0
14452,25.0,Male,Pune,Masters,53,Two year,Credit card,46.45,2476.8,1,0,0,72055.9,0
14453,47.0,Male,Mumbai,Masters,34,Month-to-month,Credit card,66.6,2295.34,1,0,1,78271.27,0
14454,50.0,Male,Mumbai,Bachelors,41,Month-to-month,Credit card,111.32,4549.95,2,1,1,39140.95,0
14455,74.0,Male,Bengaluru,,19,Month-to-month,Mailed check,57.26,1132.57,2,1,0,90751.07,0
14456,34.0,Male,Hyderabad,Masters,23,One year,Mailed check,54.99,1224.94,1,1,1,57214.18,0
14457,39.0,Female,Mumbai,High School,9,Month-to-month,Credit card,89.36,784.26,2,0,0,47061.62,0
14458,35.0,Female,Delhi,High School,5,Month-to-month,Credit card,90.82,439.0,1,1,0,106216.09,1
14459,45.0,Female,Pune,High School,2,Month-to-month,Mailed check,46.35,,3,1,0,85347.67,0
14460,47.0,Female,Delhi,PhD,45,One year,Mailed check,59.25,2569.54,1,1,0,91496.11,0
14461,41.0,Male,Delhi,Bachelors,11,Month-to-month,Electronic check,53.96,592.33,2,1,1,79998.92,0
14462,56.0,Male,Mumbai,High School,41,Two year,Mailed check,66.53,2721.98,1,0,0,67950.68,0
14463,34.0,Female,Mumbai,Bachelors,69,Month-to-month,Mailed check,89.28,6214.23,1,1,0,63848.71,0
14464,55.0,Female,Delhi,Masters,50,Month-to-month,Credit card,47.31,2301.2,1,0,0,87140.42,0
14465,49.0,Female,Mumbai,Bachelors,42,Two year,Electronic check,88.97,3704.77,1,1,0,94915.42,0
14466,42.0,Male,Delhi,High School,8,Month-to-month,Electronic check,67.24,598.09,2,1,1,,0
14467,38.0,Male,Mumbai,PhD,35,Month-to-month,Electronic check,116.18,4080.96,2,1,1,115595.94,0
14468,74.0,Female,Delhi,Bachelors,65,One year,Electronic check,72.01,4708.12,1,0,0,65658.99,0
14469,,Female,Delhi,Bachelors,28,Month-to-month,Credit card,62.87,1783.03,4,0,0,39331.81,0
14470,46.0,Female,Pune,Bachelors,60,Month-to-month,Electronic check,77.64,4681.29,1,0,1,32126.5,0
14471,32.0,Female,Delhi,Bachelors,51,Month-to-month,Credit card,57.58,3027.63,3,0,1,,0
14472,65.0,Male,Mumbai,High School,19,One year,Electronic check,25.5,489.08,1,0,1,60896.14,0
14473,54.0,Female,Hyderabad,High School,10,One year,Credit card,59.71,546.53,1,0,1,64895.6,0
14474,33.0,Male,Chennai,Bachelors,1,One year,Electronic check,59.36,91.3,1,1,1,85017.19,0
14475,49.0,Male,Bengaluru,Bachelors,20,Two year,Bank transfer,29.97,571.07,2,0,1,69370.62,0
14476,45.0,Female,Delhi,Masters,24,One year,Bank transfer,63.39,1515.86,2,1,0,88554.16,0
14477,35.0,Male,Chennai,Masters,47,Month-to-month,Electronic check,19.52,935.95,2,1,1,70987.64,0
14478,52.0,Male,Hyderabad,Bachelors,41,One year,Bank transfer,57.35,2310.28,1,0,1,70297.47,0
14479,47.0,Male,Delhi,Bachelors,34,Two year,Credit card,70.36,2366.73,1,1,1,57294.67,0
14480,45.0,Male,Delhi,Bachelors,52,Month-to-month,Electronic check,67.13,3514.55,2,1,1,101296.95,0
14481,41.0,Male,Mumbai,High School,56,One year,Mailed check,55.96,3106.33,3,1,0,36307.35,0
14482,48.0,Female,Mumbai,,52,Month-to-month,Mailed check,63.12,3330.91,1,1,1,76628.83,0
14483,45.0,Male,Mumbai,Bachelors,65,Month-to-month,Credit card,47.75,3054.44,2,1,0,66003.69,0
14484,43.0,Female,Mumbai,Bachelors,26,One year,Mailed check,65.24,1646.76,2,1,0,87198.6,1
14485,34.0,Female,Pune,Masters,60,Month-to-month,Bank transfer,66.28,4072.1,1,1,0,69541.75,0
14486,64.0,Male,Chennai,High School,30,Month-to-month,Credit card,45.19,1279.19,2,1,1,70190.16,0
14487,28.0,Female,Mumbai,Bachelors,13,Month-to-month,Bank transfer,70.89,920.23,1,1,0,64133.93,0
14488,48.0,Male,Mumbai,Masters,10,One year,Electronic check,70.75,800.07,1,1,0,100651.64,0
14489,38.0,Female,Bengaluru,Bachelors,6,One year,Electronic check,61.34,,2,1,1,70052.93,0
14490,65.0,Female,Delhi,High School,69,Two year,Mailed check,118.26,8227.28,3,1,0,113332.33,0
14491,30.0,Female,Chennai,Bachelors,12,One year,Mailed check,61.9,775.42,1,1,0,75989.44,0
14492,32.0,Female,Pune,Masters,60,Two year,Electronic check,58.86,3531.24,1,1,1,,0
14493,29.0,Female,Bengaluru,High School,57,Month-to-month,Mailed check,55.71,3168.94,1,0,0,66802.81,0
14494,46.0,Male,Mumbai,Bachelors,32,Month-to-month,Credit card,43.64,1290.51,1,0,0,82413.43,1
14495,24.0,Female,Chennai,Bachelors,66,One year,Credit card,80.09,5269.98,2,1,0,57055.35,0
14496,36.0,Male,Delhi,High School,66,One year,Electronic check,49.9,3305.01,1,1,0,73206.33,0
14497,18.0,Female,Delhi,Bachelors,67,Two year,Mailed check,52.51,3529.75,1,1,0,70179.01,0
14498,45.0,Male,Hyderabad,Bachelors,36,One year,Bank transfer,53.16,2037.05,2,1,1,77155.45,0
14499,35.0,Female,Delhi,Bachelors,21,Month-to-month,Electronic check,43.33,923.98,1,1,0,77700.67,0
14500,23.0,Female,Mumbai,,3,One year,Electronic check,26.48,110.95,1,1,1,78843.89,0
14501,56.0,Male,Hyderabad,High School,61,Month-to-month,Credit card,54.82,3402.27,2,1,0,72087.9,0
14502,25.0,Male,Mumbai,,63,Month-to-month,Credit card,84.21,5332.26,1,0,1,104516.76,0
14503,52.0,Female,Mumbai,Bachelors,39,One year,Credit card,69.33,2699.57,1,1,1,79296.51,0
14504,33.0,Female,Bengaluru,High School,5,One year,Credit card,99.33,492.59,1,0,0,127331.7,0
14505,63.0,Male,Mumbai,Bachelors,60,Month-to-month,Bank transfer,81.52,,1,1,1,71096.73,0
14506,,Female,Chennai,Bachelors,21,One year,Credit card,76.53,1629.34,3,0,0,91096.09,0
14507,29.0,Male,Pune,Bachelors,40,Two year,Mailed check,106.42,4248.28,2,1,0,54026.92,0
14508,30.0,Male,Pune,PhD,48,Month-to-month,Electronic check,62.86,3048.53,1,1,0,100817.36,0
14509,50.0,Male,Mumbai,Bachelors,10,Month-to-month,Electronic check,66.39,613.45,1,0,1,54505.75,0
14510,39.0,Female,Pune,PhD,4,Month-to-month,Bank transfer,64.75,266.34,1,1,0,80029.32,1
14511,40.0,Male,Mumbai,High School,5,Month-to-month,Electronic check,98.96,572.4,3,1,0,64182.6,1
14512,59.0,Female,Delhi,Masters,70,Month-to-month,Credit card,65.06,4542.97,2,1,1,79944.17,0
14513,32.0,Male,Mumbai,Bachelors,69,Month-to-month,Mailed check,50.74,3593.21,2,1,1,64834.48,0
14514,43.0,Female,Chennai,PhD,31,Month-to-month,Credit card,77.93,2424.01,1,0,1,52636.44,1
14515,54.0,Male,Mumbai,Bachelors,31,Month-to-month,Mailed check,47.04,1455.41,3,0,1,64024.97,0
14516,53.0,Female,Hyderabad,Masters,29,Month-to-month,Mailed check,76.74,2231.29,2,1,1,103914.76,0
14517,40.0,Male,Hyderabad,Bachelors,25,Two year,Electronic check,74.1,1836.93,1,0,1,80280.08,0
14518,38.0,Male,Delhi,Bachelors,39,Month-to-month,Electronic check,60.83,2273.34,1,1,0,41645.3,0
14519,19.0,Male,Chennai,High School,26,Month-to-month,Mailed check,77.45,2057.71,1,0,1,94098.42,0
14520,,Female,Delhi,Bachelors,44,Month-to-month,Electronic check,32.27,1529.52,2,1,0,50386.69,0
14521,46.0,Female,Mumbai,Bachelors,27,Two year,Credit card,68.59,1875.95,1,1,1,86353.9,0
14522,40.0,Male,Delhi,Masters,45,Month-to-month,Electronic check,54.82,2493.97,1,1,0,82169.63,0
14523,43.0,Male,Hyderabad,Bachelors,68,Two year,Credit card,313.07,8692.83,2,0,0,83558.83,0
14524,56.0,Male,Mumbai,Bachelors,15,Month-to-month,Mailed check,68.43,1084.34,2,1,0,110770.16,0
14525,27.0,Male,Chennai,PhD,4,Month-to-month,Mailed check,51.88,205.56,1,1,1,,1
14526,39.0,Male,Delhi,Masters,38,Month-to-month,Credit card,34.68,1331.2,1,1,0,83437.49,0
14527,44.0,Male,Hyderabad,Masters,8,One year,Bank transfer,93.72,671.5,1,1,1,97710.95,0
14528,33.0,Female,Mumbai,,16,Two year,Electronic check,57.3,890.33,1,1,0,55846.48,0
14529,61.0,Male,Delhi,Masters,57,Month-to-month,Electronic check,47.59,2731.0,2,1,1,53593.42,1
14530,54.0,Male,Delhi,Bachelors,30,Two year,Electronic check,72.4,2217.36,2,1,1,63681.87,0
14531,,Female,Delhi,Masters,40,Month-to-month,Bank transfer,79.29,3218.35,3,1,1,77144.13,0
14532,65.0,Female,Delhi,Bachelors,56,Month-to-month,Bank transfer,78.95,4342.24,2,1,0,38969.52,1
14533,23.0,Female,Bengaluru,Bachelors,9,Two year,Credit card,65.43,514.98,2,1,0,82130.84,0
14534,42.0,Male,Delhi,High School,34,Month-to-month,Electronic check,68.5,2358.21,1,0,0,,0
14535,47.0,Female,Mumbai,High School,2,One year,Electronic check,70.1,102.86,1,0,1,98453.28,0
14536,30.0,Male,Mumbai,Bachelors,36,One year,Electronic check,72.4,2651.13,3,1,1,81302.87,0
14537,,Female,Chennai,High School,16,Month-to-month,Credit card,74.35,1108.09,2,1,0,112089.08,1
14538,28.0,Female,Mumbai,Bachelors,66,Month-to-month,Credit card,89.08,,3,0,1,84713.24,0
14539,51.0,Female,Delhi,High School,19,Two year,Mailed check,66.24,1256.85,2,1,0,63295.27,0
14540,56.0,Female,Delhi,High School,14,Two year,Mailed check,47.03,682.44,1,0,1,52429.1,0
14541,46.0,Male,Bengaluru,High School,1,Two year,Credit card,61.83,10.27,1,1,1,75255.6,0
14542,18.0,Male,Delhi,High School,9,One year,Mailed check,81.58,,1,1,1,69334.49,1
14543,29.0,Male,Delhi,High School,15,One year,Credit card,25.7,394.06,2,1,1,96095.06,0
14544,49.0,Male,Pune,Masters,16,Month-to-month,Credit card,25.82,439.44,3,1,1,49570.39,0
14545,42.0,Male,Pune,Bachelors,53,One year,Bank transfer,85.2,4565.97,2,1,0,114459.84,1
14546,18.0,Female,Mumbai,High School,64,Month-to-month,Bank transfer,98.44,6282.23,1,1,0,98045.09,0
14547,58.0,Male,Hyderabad,Bachelors,62,Month-to-month,Electronic check,37.17,2343.32,1,1,1,65522.48,0
14548,44.0,Female,Chennai,,69,One year,Electronic check,67.21,4661.78,1,1,0,109552.06,0
14549,31.0,Female,Pune,,65,Month-to-month,Credit card,56.21,3719.77,1,1,1,52771.18,0
14550,55.0,Female,Delhi,Masters,33,Month-to-month,Electronic check,59.26,1952.81,4,0,0,74522.98,0
14551,33.0,Female,Chennai,Bachelors,28,One year,Electronic check,71.72,1921.67,2,0,0,41917.64,0
14552,33.0,Male,Delhi,High School,47,Two year,Credit card,36.56,1714.94,1,0,1,110624.52,0
14553,47.0,Female,Bengaluru,Masters,23,Month-to-month,Electronic check,40.64,939.14,3,0,0,33757.49,1
14554,65.0,Female,Bengaluru,Bachelors,44,Month-to-month,Bank transfer,58.37,2594.19,1,0,1,38310.28,0
14555,63.0,Female,Hyderabad,Masters,72,One year,Bank transfer,61.8,4372.97,3,0,1,56036.31,0
14556,47.0,Female,Pune,Bachelors,14,Month-to-month,Electronic check,40.23,547.62,2,1,0,99091.12,0
14557,48.0,Female,Mumbai,Bachelors,56,Month-to-month,Electronic check,82.37,4656.13,1,0,0,91006.59,0
14558,52.0,Female,Mumbai,Bachelors,68,Two year,Electronic check,55.81,3789.88,2,1,0,72685.11,0
14559,26.0,Male,Bengaluru,High School,39,Month-to-month,Electronic check,55.72,2157.79,1,0,1,92416.38,0
14560,50.0,Male,Delhi,Masters,25,Month-to-month,Electronic check,71.22,1875.82,2,0,1,67460.9,1
14561,32.0,Male,Bengaluru,Masters,18,Month-to-month,Credit card,62.16,1065.38,1,1,1,79293.43,0
14562,46.0,Female,Chennai,Bachelors,12,Two year,Credit card,83.42,1062.7,1,1,0,106337.97,0
14563,39.0,Male,Hyderabad,Masters,23,One year,Electronic check,44.46,1073.64,2,1,0,64574.38,0
14564,49.0,Female,Hyderabad,High School,54,One year,Bank transfer,34.26,1838.78,1,1,0,53139.8,1
14565,44.0,Male,Mumbai,Bachelors,37,One year,Mailed check,58.18,2151.02,1,1,0,80348.18,0
14566,18.0,Female,Mumbai,High School,16,Month-to-month,Mailed check,66.33,1059.46,2,1,1,86286.03,0
14567,44.0,Female,Chennai,Masters,39,Month-to-month,Credit card,37.7,1479.4,1,0,1,72429.85,0
14568,,Male,Delhi,Bachelors,59,Month-to-month,Electronic check,34.47,,2,0,0,92074.39,1
14569,48.0,Male,Bengaluru,Masters,0,Month-to-month,Credit card,69.01,,2,1,1,65572.3,0
14570,41.0,Female,Mumbai,High School,1,Month-to-month,Electronic check,48.33,,1,1,1,72806.01,0
14571,63.0,Male,Hyderabad,Bachelors,70,Two year,Bank transfer,33.04,2296.64,4,1,1,78240.65,0
14572,,Female,Mumbai,Masters,54,Month-to-month,Credit card,86.24,4641.42,1,0,1,76321.94,0
14573,,Female,Chennai,Bachelors,42,Month-to-month,Bank transfer,51.1,2034.16,1,1,1,105491.98,0
14574,56.0,Female,Mumbai,High School,66,Month-to-month,Credit card,90.3,5964.68,1,1,0,78130.24,0
14575,47.0,Female,Mumbai,Bachelors,43,Month-to-month,Electronic check,65.63,2795.72,2,1,0,63314.15,0
14576,30.0,Male,Delhi,High School,38,Month-to-month,Bank transfer,71.48,,1,1,0,81615.6,0
14577,18.0,Female,Mumbai,Bachelors,15,Two year,Electronic check,60.35,887.75,1,0,0,92194.72,0
14578,36.0,Female,Pune,Masters,59,Month-to-month,Mailed check,10.0,570.95,1,1,1,87033.18,0
14579,52.0,Female,Delhi,Bachelors,55,One year,Electronic check,39.99,2263.21,2,0,1,85813.77,0
14580,37.0,Female,Delhi,Bachelors,21,One year,Bank transfer,62.23,1279.87,1,0,1,,0
14581,52.0,Female,Mumbai,High School,53,Month-to-month,Mailed check,73.02,3903.45,1,1,0,15164.72,0
14582,44.0,Male,Bengaluru,High School,53,Month-to-month,Electronic check,25.63,1427.53,1,1,0,,0
14583,59.0,Male,Mumbai,High School,6,Month-to-month,Bank transfer,63.82,351.52,1,0,1,79654.86,0
14584,38.0,Female,Bengaluru,Masters,11,Two year,Electronic check,40.31,441.04,2,1,0,69525.3,0
14585,48.0,Female,Pune,High School,43,One year,Bank transfer,70.16,3103.31,1,1,0,85274.89,0
14586,49.0,Female,Delhi,Masters,45,Month-to-month,Credit card,64.57,2917.1,1,0,0,112400.82,0
14587,62.0,Male,Chennai,Bachelors,48,Month-to-month,Mailed check,81.36,3923.97,1,0,1,101097.69,0
14588,,Female,Pune,Masters,27,One year,Bank transfer,88.47,2368.33,2,1,0,91168.85,0
14589,36.0,Female,Pune,High School,60,Month-to-month,Credit card,75.1,4540.35,2,0,1,50492.04,0
14590,53.0,Male,Hyderabad,Masters,32,Month-to-month,Bank transfer,83.93,2683.78,1,1,1,53350.6,0
14591,62.0,Female,Chennai,Masters,15,One year,Credit card,57.29,767.74,2,0,1,17499.1,0
14592,45.0,Female,Delhi,Bachelors,8,Two year,Electronic check,127.11,999.12,2,1,1,522919.83,0
14593,38.0,Female,Bengaluru,PhD,64,Two year,Mailed check,38.19,2385.0,1,1,1,94389.8,0
14594,52.0,Male,Hyderabad,High School,51,One year,Bank transfer,53.39,2728.5,1,0,0,96183.92,0
14595,53.0,Male,Mumbai,High School,33,Two year,Mailed check,84.83,2753.55,1,1,0,84859.47,0
14596,37.0,Male,Delhi,PhD,15,Month-to-month,Electronic check,81.56,1247.31,2,1,0,66610.53,1
14597,46.0,Female,Delhi,High School,7,Month-to-month,Electronic check,75.72,532.28,1,1,0,57585.9,0
14598,57.0,Female,Mumbai,High School,11,Month-to-month,Bank transfer,79.86,816.06,1,1,0,51841.97,0
14599,67.0,Female,Delhi,Bachelors,7,One year,Credit card,19.16,109.49,1,1,1,66404.65,0
14600,52.0,Female,Chennai,PhD,38,Two year,Bank transfer,99.96,3829.51,1,0,0,48487.82,0
14601,43.0,Female,Bengaluru,Masters,14,Two year,Credit card,60.51,904.54,2,1,1,108630.99,0
14602,41.0,Male,Bengaluru,High School,9,Month-to-month,Mailed check,92.41,786.57,1,0,1,41347.83,0
14603,49.0,Female,Bengaluru,Bachelors,20,Month-to-month,Credit card,20.26,350.33,1,0,1,,0
14604,40.0,Female,Mumbai,Bachelors,51,Month-to-month,Electronic check,70.64,3700.19,2,0,1,27403.19,0
14605,44.0,Male,Mumbai,Masters,36,One year,Credit card,52.6,1893.11,2,1,0,76524.21,0
14606,28.0,Male,Mumbai,High School,11,One year,Credit card,77.59,858.06,4,1,0,69947.56,0
14607,59.0,Female,Pune,,54,One year,Credit card,71.98,3849.95,2,1,0,62150.61,0
14608,27.0,Male,Chennai,Bachelors,35,Month-to-month,Credit card,73.05,2567.51,1,1,1,49478.77,0
14609,36.0,Male,Bengaluru,High School,13,Month-to-month,Credit card,41.7,627.85,1,1,0,70054.16,0
14610,43.0,Male,Delhi,Bachelors,50,Month-to-month,Electronic check,63.75,3200.22,4,0,0,58021.86,0
